i,j,k
36,29,32
36,31,32
36,34,32
36,36,32
36,37,32
37,19,32
37,26,32
37,28,32
37,30,32
37,32,32
37,33,32
37,34,32
37,35,32
37,36,32
37,38,32
38,19,32
38,20,32
38,27,32
38,29,32
38,31,32
38,33,32
38,35,32
38,37,32
39,20,32
39,28,32
39,30,32
39,32,32
39,34,32
40,21,32
40,29,32
41,22,32
41,26,32
42,23,32
42,28,32
42,35,32
43,24,32
18,28,33
18,29,33
18,30,33
18,31,33
18,32,33
18,33,33
18,34,33
18,35,33
18,36,33
19,26,33
19,27,33
19,29,33
19,30,33
19,31,33
19,32,33
19,33,33
19,34,33
19,37,33
19,38,33
20,25,33
20,26,33
20,27,33
20,28,33
20,30,33
20,31,33
20,32,33
20,33,33
20,34,33
20,38,33
20,39,33
21,24,33
21,25,33
21,26,33
21,36,33
21,40,33
22,23,33
22,24,33
22,25,33
22,41,33
23,22,33
23,23,33
23,24,33
23,42,33
24,21,33
24,22,33
24,23,33
24,30,33
24,32,33
24,34,33
24,43,33
25,20,33
25,21,33
25,22,33
25,26,33
25,28,33
25,29,33
25,31,33
25,32,33
25,34,33
25,36,33
26,19,33
26,20,33
26,21,33
26,25,33
26,27,33
26,28,33
26,30,33
26,33,33
26,35,33
26,37,33
26,41,33
27,19,33
27,20,33
27,26,33
27,27,33
27,29,33
27,31,33
27,32,33
27,33,33
27,34,33
27,36,33
27,38,33
28,18,33
28,20,33
28,25,33
28,26,33
28,29,33
28,33,33
28,35,33
28,37,33
28,39,33
28,42,33
29,18,33
29,19,33
29,25,33
29,27,33
29,28,33
29,30,33
29,31,33
29,32,33
29,34,33
29,36,33
29,38,33
29,40,33
30,18,33
30,19,33
30,20,33
30,24,33
30,26,33
30,29,33
30,30,33
30,33,33
30,35,33
30,37,33
30,39,33
31,18,33
31,19,33
31,20,33
31,25,33
31,27,33
31,29,33
31,31,33
31,32,33
31,36,33
31,38,33
32,18,33
32,19,33
32,20,33
32,24,33
32,25,33
32,27,33
32,29,33
32,31,33
32,32,33
32,34,33
32,37,33
32,39,33
33,18,33
33,19,33
33,20,33
33,26,33
33,27,33
33,28,33
33,30,33
33,33,33
33,35,33
33,37,33
33,38,33
34,18,33
34,19,33
34,20,33
34,24,33
34,25,33
34,27,33
34,29,33
34,32,33
34,34,33
34,36,33
34,37,33
34,39,33
35,18,33
35,26,33
35,28,33
35,30,33
35,33,33
35,35,33
35,37,33
35,38,33
35,42,33
36,18,33
36,21,33
36,25,33
36,27,33
36,29,33
36,31,33
36,34,33
36,36,33
36,37,33
37,19,33
37,26,33
37,28,33
37,30,33
37,32,33
37,33,33
37,34,33
37,35,33
37,36,33
37,38,33
38,19,33
38,20,33
38,27,33
38,29,33
38,31,33
38,33,33
38,35,33
38,37,33
39,20,33
39,28,33
39,30,33
39,32,33
39,34,33
40,21,33
40,29,33
41,22,33
41,26,33
42,23,33
42,28,33
42,35,33
43,24,33
18,28,34
18,29,34
18,30,34
18,31,34
18,32,34
18,33,34
18,34,34
18,35,34
18,36,34
19,26,34
19,27,34
19,29,34
19,30,34
19,31,34
19,32,34
19,33,34
19,34,34
19,37,34
19,38,34
20,25,34
20,26,34
20,27,34
20,28,34
20,30,34
20,31,34
20,32,34
20,33,34
20,34,34
20,38,34
20,39,34
21,24,34
21,25,34
21,26,34
21,36,34
21,40,34
22,23,34
22,24,34
22,25,34
22,41,34
23,22,34
23,23,34
23,24,34
23,42,34
24,21,34
24,22,34
24,23,34
24,30,34
24,32,34
24,34,34
24,43,34
25,20,34
25,21,34
25,22,34
25,26,34
25,28,34
25,29,34
25,31,34
25,32,34
25,34,34
25,36,34
26,19,34
26,20,34
26,21,34
26,25,34
26,27,34
26,28,34
26,30,34
26,33,34
26,35,34
26,37,34
26,41,34
27,19,34
27,20,34
27,26,34
27,27,34
27,29,34
27,31,34
27,32,34
27,33,34
27,34,34
27,36,34
27,38,34
28,18,34
28,20,34
28,25,34
28,26,34
28,29,34
28,33,34
28,35,34
28,37,34
28,39,34
28,42,34
29,18,34
29,19,34
29,25,34
29,27,34
29,28,34
29,30,34
29,31,34
29,32,34
29,34,34
29,36,34
29,38,34
29,40,34
30,18,34
30,19,34
30,20,34
30,24,34
30,26,34
30,29,34
30,30,34
30,33,34
30,35,34
30,37,34
30,39,34
31,18,34
31,19,34
31,20,34
31,25,34
31,27,34
31,29,34
31,31,34
31,32,34
31,36,34
31,38,34
32,18,34
32,19,34
32,20,34
32,24,34
32,25,34
32,27,34
32,29,34
32,31,34
32,32,34
32,34,34
32,37,34
32,39,34
33,18,34
33,19,34
33,20,34
33,26,34
33,27,34
33,28,34
33,30,34
33,33,34
33,35,34
33,37,34
33,38,34
34,18,34
34,19,34
34,20,34
34,24,34
34,25,34
34,27,34
34,29,34
34,32,34
34,34,34
34,36,34
34,37,34
34,39,34
35,18,34
35,26,34
35,28,34
35,30,34
35,33,34
35,35,34
35,37,34
35,38,34
35,42,34
36,18,34
36,21,34
36,25,34
36,27,34
36,29,34
36,31,34
36,34,34
36,36,34
36,37,34
37,19,34
37,26,34
37,28,34
37,30,34
37,32,34
37,33,34
37,34,34
37,35,34
37,36,34
37,38,34
38,19,34
38,20,34
38,27,34
38,29,34
38,31,34
38,33,34
38,35,34
38,37,34
39,20,34
39,28,34
39,30,34
39,32,34
39,34,34
40,21,34
40,29,34
41,22,34
41,26,34
42,23,34
42,28,34
42,35,34
43,24,34
18,28,35
18,29,35
18,30,35
18,31,35
18,32,35
18,33,35
18,34,35
18,35,35
18,36,35
19,26,35
19,27,35
19,29,35
19,30,35
19,31,35
19,32,35
19,33,35
19,34,35
19,37,35
19,38,35
20,25,35
20,26,35
20,27,35
20,28,35
20,30,35
20,31,35
20,32,35
20,33,35
20,34,35
20,38,35
20,39,35
21,24,35
21,25,35
21,26,35
21,36,35
21,40,35
22,23,35
22,24,35
22,25,35
22,41,35
23,22,35
23,23,35
23,24,35
23,42,35
24,21,35
24,22,35
24,23,35
24,30,35
24,32,35
24,34,35
24,43,35
25,20,35
25,21,35
25,22,35
25,26,35
25,28,35
25,29,35
25,31,35
25,32,35
25,34,35
25,36,35
26,19,35
26,20,35
26,21,35
26,25,35
26,27,35
26,28,35
26,30,35
26,33,35
26,35,35
26,37,35
26,41,35
27,19,35
27,20,35
27,26,35
27,27,35
27,29,35
27,31,35
27,32,35
27,33,35
27,34,35
27,36,35
27,38,35
28,18,35
28,20,35
28,25,35
28,26,35
28,29,35
28,33,35
28,35,35
28,37,35
28,39,35
28,42,35
29,18,35
29,19,35
29,25,35
29,27,35
29,28,35
29,30,35
29,31,35
29,32,35
29,34,35
29,36,35
29,38,35
29,40,35
30,18,35
30,19,35
30,20,35
30,24,35
30,26,35
30,29,35
30,30,35
30,33,35
30,35,35
30,37,35
30,39,35
31,18,35
31,19,35
31,20,35
31,25,35
31,27,35
31,29,35
31,31,35
31,32,35
31,36,35
31,38,35
32,18,35
32,19,35
32,20,35
32,24,35
32,25,35
32,27,35
32,29,35
32,31,35
32,32,35
32,34,35
32,37,35
32,39,35
33,18,35
33,19,35
33,20,35
33,26,35
33,27,35
33,28,35
33,30,35
33,33,35
33,35,35
33,37,35
33,38,35
34,18,35
34,19,35
34,20,35
34,24,35
34,25,35
34,27,35
34,29,35
34,32,35
34,34,35
34,36,35
34,37,35
34,39,35
35,18,35
35,26,35
35,28,35
35,30,35
35,33,35
35,35,35
35,37,35
35,38,35
35,42,35
36,18,35
36,21,35
36,25,35
36,27,35
36,29,35
36,31,35
36,34,35
36,36,35
36,37,35
37,19,35
37,26,35
37,28,35
37,30,35
37,32,35
37,33,35
37,34,35
37,35,35
37,36,35
37,38,35
38,19,35
38,20,35
38,27,35
38,29,35
38,31,35
38,33,35
38,35,35
38,37,35
39,20,35
39,28,35
39,30,35
39,32,35
39,34,35
40,21,35
40,29,35
41,22,35
41,26,35
42,23,35
42,28,35
42,35,35
43,24,35
18,28,36
18,29,36
18,30,36
18,31,36
18,32,36
18,33,36
18,34,36
18,35,36
18,36,36
19,26,36
19,27,36
19,29,36
19,30,36
19,31,36
19,32,36
19,33,36
19,34,36
19,37,36
19,38,36
20,25,36
20,26,36
20,27,36
20,28,36
20,30,36
20,31,36
20,32,36
20,33,36
20,34,36
20,38,36
20,39,36
21,24,36
21,25,36
21,26,36
21,36,36
21,40,36
22,23,36
22,24,36
22,25,36
22,41,36
23,22,36
23,23,36
23,24,36
23,42,36
24,21,36
24,22,36
24,23,36
24,30,36
24,32,36
24,34,36
24,43,36
25,20,36
25,21,36
25,22,36
25,26,36
25,28,36
25,29,36
25,31,36
25,32,36
25,34,36
25,36,36
26,19,36
26,20,36
26,21,36
26,25,36
26,27,36
26,28,36
26,30,36
26,33,36
26,35,36
26,37,36
26,41,36
27,19,36
27,20,36
27,26,36
27,27,36
27,29,36
27,31,36
27,32,36
27,33,36
27,34,36
27,36,36
27,38,36
28,18,36
28,20,36
28,25,36
28,26,36
28,29,36
28,33,36
28,35,36
28,37,36
28,39,36
28,42,36
29,18,36
29,19,36
29,25,36
29,27,36
29,28,36
29,30,36
29,31,36
29,32,36
29,34,36
29,36,36
29,38,36
29,40,36
30,18,36
30,19,36
30,20,36
30,24,36
30,26,36
30,29,36
30,30,36
30,33,36
30,35,36
30,37,36
30,39,36
31,18,36
31,19,36
31,20,36
31,25,36
31,27,36
31,29,36
31,31,36
31,32,36
31,36,36
31,38,36
32,18,36
32,19,36
32,20,36
32,24,36
32,25,36
32,27,36
32,29,36
32,31,36
32,32,36
32,34,36
32,37,36
32,39,36
33,18,36
33,19,36
33,20,36
33,26,36
33,27,36
33,28,36
33,30,36
33,33,36
33,35,36
33,37,36
33,38,36
34,18,36
34,19,36
34,20,36
34,24,36
34,25,36
34,27,36
34,29,36
34,32,36
34,34,36
34,36,36
34,37,36
34,39,36
35,18,36
35,26,36
35,28,36
35,30,36
35,33,36
35,35,36
35,37,36
35,38,36
35,42,36
36,18,36
36,21,36
36,25,36
36,27,36
36,29,36
36,31,36
36,34,36
36,36,36
36,37,36
37,19,36
37,26,36
37,28,36
37,30,36
37,32,36
37,33,36
37,34,36
37,35,36
37,36,36
37,38,36
38,19,36
38,20,36
38,27,36
38,29,36
38,31,36
38,33,36
38,35,36
38,37,36
39,20,36
39,28,36
39,30,36
39,32,36
39,34,36
40,21,36
40,29,36
41,22,36
41,26,36
42,23,36
42,28,36
42,35,36
43,24,36
18,28,37
18,29,37
18,30,37
18,31,37
18,32,37
18,33,37
18,34,37
18,35,37
18,36,37
19,26,37
19,27,37
19,29,37
19,30,37
19,31,37
19,32,37
19,33,37
19,34,37
19,37,37
19,38,37
20,25,37
20,26,37
20,27,37
20,28,37
20,30,37
20,31,37
20,32,37
20,33,37
20,34,37
20,38,37
20,39,37
21,24,37
21,25,37
21,26,37
21,36,37
21,40,37
22,23,37
22,24,37
22,25,37
22,41,37
23,22,37
23,23,37
23,24,37
23,42,37
24,21,37
24,22,37
24,23,37
24,30,37
24,32,37
24,34,37
24,43,37
25,20,37
25,21,37
25,22,37
25,26,37
25,28,37
25,29,37
25,31,37
25,32,37
25,34,37
25,36,37
26,19,37
26,20,37
26,21,37
26,25,37
26,27,37
26,28,37
26,30,37
26,33,37
26,35,37
26,37,37
26,41,37
27,19,37
27,20,37
27,26,37
27,27,37
27,29,37
27,31,37
27,32,37
27,33,37
27,34,37
27,36,37
27,38,37
28,18,37
28,20,37
28,25,37
28,26,37
28,29,37
28,33,37
28,35,37
28,37,37
28,39,37
28,42,37
29,18,37
29,19,37
29,25,37
29,27,37
29,28,37
29,30,37
29,31,37
29,32,37
29,34,37
29,36,37
29,38,37
29,40,37
30,18,37
30,19,37
30,20,37
30,24,37
30,26,37
30,29,37
30,30,37
30,33,37
30,35,37
30,37,37
30,39,37
31,18,37
31,19,37
31,20,37
31,25,37
31,27,37
31,29,37
31,31,37
31,32,37
31,36,37
31,38,37
32,18,37
32,19,37
32,20,37
32,24,37
32,25,37
32,27,37
32,29,37
32,31,37
32,32,37
32,34,37
32,37,37
32,39,37
33,18,37
33,19,37
33,20,37
33,26,37
33,27,37
33,28,37
33,30,37
33,33,37
33,35,37
33,37,37
33,38,37
34,18,37
34,19,37
34,20,37
34,24,37
34,25,37
34,27,37
34,29,37
34,32,37
34,34,37
34,36,37
34,37,37
34,39,37
35,18,37
35,26,37
35,28,37
35,30,37
35,33,37
35,35,37
35,37,37
35,38,37
35,42,37
36,18,37
36,21,37
36,25,37
36,27,37
36,29,37
36,31,37
36,34,37
36,36,37
36,37,37
37,19,37
37,26,37
37,28,37
37,30,37
37,32,37
37,33,37
37,34,37
37,35,37
37,36,37
37,38,37
38,19,37
38,20,37
38,27,37
38,29,37
38,31,37
38,33,37
38,35,37
38,37,37
39,20,37
39,28,37
39,30,37
39,32,37
39,34,37
40,21,37
40,29,37
41,22,37
41,26,37
42,23,37
42,28,37
42,35,37
43,24,37
18,28,38
18,29,38
18,30,38
18,31,38
18,32,38
18,33,38
18,34,38
18,35,38
18,36,38
19,26,38
19,27,38
19,29,38
19,30,38
19,31,38
19,32,38
19,33,38
19,34,38
19,37,38
19,38,38
20,25,38
20,26,38
20,27,38
20,28,38
20,30,38
20,31,38
20,32,38
20,33,38
20,34,38
20,38,38
20,39,38
21,24,38
21,25,38
21,26,38
21,36,38
21,40,38
22,23,38
22,24,38
22,25,38
22,41,38
23,22,38
23,23,38
23,24,38
23,42,38
24,21,38
24,22,38
24,23,38
24,30,38
24,32,38
24,34,38
24,43,38
25,20,38
25,21,38
25,22,38
25,26,38
25,28,38
25,29,38
25,31,38
25,32,38
25,34,38
25,36,38
26,19,38
26,20,38
26,21,38
26,25,38
26,27,38
26,28,38
26,30,38
26,33,38
26,35,38
26,37,38
26,41,38
27,19,38
27,20,38
27,26,38
27,27,38
27,29,38
27,31,38
27,32,38
27,33,38
27,34,38
27,36,38
27,38,38
28,18,38
28,20,38
28,25,38
28,26,38
28,29,38
28,33,38
28,35,38
28,37,38
28,39,38
28,42,38
29,18,38
29,19,38
29,25,38
29,27,38
29,28,38
29,30,38
29,31,38
29,32,38
29,34,38
29,36,38
29,38,38
29,40,38
30,18,38
30,19,38
30,20,38
30,24,38
30,26,38
30,29,38
30,30,38
30,33,38
30,35,38
30,37,38
30,39,38
31,18,38
31,19,38
31,20,38
31,25,38
31,27,38
31,29,38
31,31,38
31,32,38
31,36,38
31,38,38
32,18,38
32,19,38
32,20,38
32,24,38
32,25,38
32,27,38
32,29,38
32,31,38
32,32,38
32,34,38
32,37,38
32,39,38
33,18,38
33,19,38
33,20,38
33,26,38
33,27,38
33,28,38
33,30,38
33,33,38
33,35,38
33,37,38
33,38,38
34,18,38
34,19,38
34,20,38
34,24,38
34,25,38
34,27,38
34,29,38
34,32,38
34,34,38
34,36,38
34,37,38
34,39,38
35,18,38
35,26,38
35,28,38
35,30,38
35,33,38
35,35,38
35,37,38
35,38,38
35,42,38
36,18,38
36,21,38
36,25,38
36,27,38
36,29,38
36,31,38
36,34,38
36,36,38
36,37,38
37,19,38
37,26,38
37,28,38
37,30,38
37,32,38
37,33,38
37,34,38
37,35,38
37,36,38
37,38,38
38,19,38
38,20,38
38,27,38
38,29,38
38,31,38
38,33,38
38,35,38
38,37,38
39,20,38
39,28,38
39,30,38
39,32,38
39,34,38
40,21,38
40,29,38
41,22,38
41,26,38
42,23,38
42,28,38
42,35,38
43,24,38
18,28,39
18,29,39
18,30,39
18,31,39
18,32,39
18,33,39
18,34,39
18,35,39
18,36,39
19,26,39
19,27,39
19,29,39
19,30,39
19,31,39
19,32,39
19,33,39
19,34,39
19,37,39
19,38,39
20,25,39
20,26,39
20,27,39
20,28,39
20,30,39
20,31,39
20,32,39
20,33,39
20,34,39
20,38,39
20,39,39
21,24,39
21,25,39
21,26,39
21,36,39
21,40,39
22,23,39
22,24,39
22,25,39
22,41,39
23,22,39
23,23,39
23,24,39
23,42,39
24,21,39
24,22,39
24,23,39
24,30,39
24,32,39
24,34,39
24,43,39
25,20,39
25,21,39
25,22,39
25,26,39
25,28,39
25,29,39
25,31,39
25,32,39
25,34,39
25,36,39
26,19,39
26,20,39
26,21,39
26,25,39
26,27,39
26,28,39
26,30,39
26,33,39
26,35,39
26,37,39
26,41,39
27,19,39
27,20,39
27,26,39
27,27,39
27,29,39
27,31,39
27,32,39
27,33,39
27,34,39
27,36,39
27,38,39
28,18,39
28,20,39
28,25,39
28,26,39
28,29,39
28,33,39
28,35,39
28,37,39
28,39,39
28,42,39
29,18,39
29,19,39
29,25,39
29,27,39
29,28,39
29,30,39
29,31,39
29,32,39
29,34,39
29,36,39
29,38,39
29,40,39
30,18,39
30,19,39
30,20,39
30,24,39
30,26,39
30,29,39
30,30,39
30,33,39
30,35,39
30,37,39
30,39,39
31,18,39
31,19,39
31,20,39
31,25,39
31,27,39
31,29,39
31,31,39
31,32,39
31,36,39
31,38,39
32,18,39
32,19,39
32,20,39
32,24,39
32,25,39
32,27,39
32,29,39
32,31,39
32,32,39
32,34,39
32,37,39
32,39,39
33,18,39
33,19,39
33,20,39
33,26,39
33,27,39
33,28,39
33,30,39
33,33,39
33,35,39
33,37,39
33,38,39
34,18,39
34,19,39
34,20,39
34,24,39
34,25,39
34,27,39
34,29,39
34,32,39
34,34,39
34,36,39
34,37,39
34,39,39
35,18,39
35,26,39
35,28,39
35,30,39
35,33,39
35,35,39
35,37,39
35,38,39
35,42,39
36,18,39
36,21,39
36,25,39
36,27,39
36,29,39
36,31,39
36,34,39
36,36,39
36,37,39
37,19,39
37,26,39
37,28,39
37,30,39
37,32,39
37,33,39
37,34,39
37,35,39
37,36,39
37,38,39
38,19,39
38,20,39
38,27,39
38,29,39
38,31,39
38,33,39
38,35,39
38,37,39
39,20,39
39,28,39
39,30,39
39,32,39
39,34,39
40,21,39
40,29,39
41,22,39
41,26,39
42,23,39
42,28,39
42,35,39
43,24,39
18,28,40
18,29,40
18,30,40
18,31,40
18,32,40
18,33,40
18,34,40
18,35,40
18,36,40
19,26,40
19,27,40
19,29,40
19,30,40
19,31,40
19,32,40
19,33,40
19,34,40
19,37,40
19,38,40
20,25,40
20,26,40
20,27,40
20,28,40
20,30,40
20,31,40
20,32,40
20,33,40
20,34,40
20,38,40
20,39,40
21,24,40
21,25,40
21,26,40
21,36,40
21,40,40
22,23,40
22,24,40
22,25,40
22,41,40
23,22,40
23,23,40
23,24,40
23,42,40
24,21,40
24,22,40
24,23,40
24,30,40
24,32,40
24,34,40
24,43,40
25,20,40
25,21,40
25,22,40
25,26,40
25,28,40
25,29,40
25,31,40
25,32,40
25,34,40
25,36,40
26,19,40
26,20,40
26,21,40
26,25,40
26,27,40
26,28,40
26,30,40
26,33,40
26,35,40
26,37,40
26,41,40
27,19,40
27,20,40
27,26,40
27,27,40
27,29,40
27,31,40
27,32,40
27,33,40
27,34,40
27,36,40
27,38,40
28,18,40
28,20,40
28,25,40
28,26,40
28,29,40
28,33,40
28,35,40
28,37,40
28,39,40
28,42,40
29,18,40
29,19,40
29,25,40
29,27,40
29,28,40
29,30,40
29,31,40
29,32,40
29,34,40
29,36,40
29,38,40
29,40,40
30,18,40
30,19,40
30,20,40
30,24,40
30,26,40
30,29,40
30,30,40
30,33,40
30,35,40
30,37,40
30,39,40
31,18,40
31,19,40
31,20,40
31,25,40
31,27,40
31,29,40
31,31,40
31,32,40
31,36,40
31,38,40
32,18,40
32,19,40
32,20,40
32,24,40
32,25,40
32,27,40
32,29,40
32,31,40
32,32,40
32,34,40
32,37,40
32,39,40
33,18,40
33,19,40
33,20,40
33,26,40
33,27,40
33,28,40
33,30,40
33,33,40
33,35,40
33,37,40
33,38,40
34,18,40
34,19,40
34,20,40
34,24,40
34,25,40
34,27,40
34,29,40
34,32,40
34,34,40
34,36,40
34,37,40
34,39,40
35,18,40
35,26,40
35,28,40
35,30,40
35,33,40
35,35,40
35,37,40
35,38,40
35,42,40
36,18,40
36,21,40
36,25,40
36,27,40
36,29,40
36,31,40
36,34,40
36,36,40
36,37,40
37,19,40
37,26,40
37,28,40
37,30,40
37,32,40
37,33,40
37,34,40
37,35,40
37,36,40
37,38,40
38,19,40
38,20,40
38,27,40
38,29,40
38,31,40
38,33,40
38,35,40
38,37,40
39,20,40
39,28,40
39,30,40
39,32,40
39,34,40
40,21,40
40,29,40
41,22,40
41,26,40
42,23,40
42,28,40
42,35,40
43,24,40
18,28,41
18,29,41
18,30,41
18,31,41
18,32,41
18,33,41
18,34,41
18,35,41
18,36,41
19,26,41
19,27,41
19,29,41
19,30,41
19,31,41
19,32,41
19,33,41
19,34,41
19,37,41
19,38,41
20,25,41
20,26,41
20,27,41
20,28,41
20,30,41
20,31,41
20,32,41
20,33,41
20,34,41
20,38,41
20,39,41
21,24,41
21,25,41
21,26,41
21,36,41
21,40,41
22,23,41
22,24,41
22,25,41
22,41,41
23,22,41
23,23,41
23,24,41
23,42,41
24,21,41
24,22,41
24,23,41
24,30,41
24,32,41
24,34,41
24,43,41
25,20,41
25,21,41
25,22,41
25,26,41
25,28,41
25,29,41
25,31,41
25,32,41
25,34,41
25,36,41
26,19,41
26,20,41
26,21,41
26,25,41
26,27,41
26,28,41
26,30,41
26,33,41
26,35,41
26,37,41
26,41,41
27,19,41
27,20,41
27,26,41
27,27,41
27,29,41
27,31,41
27,32,41
27,33,41
27,34,41
27,36,41
27,38,41
28,18,41
28,20,41
28,25,41
28,26,41
28,29,41
28,33,41
28,35,41
28,37,41
28,39,41
28,42,41
29,18,41
29,19,41
29,25,41
29,27,41
29,28,41
29,30,41
29,31,41
29,32,41
29,34,41
29,36,41
29,38,41
29,40,41
30,18,41
30,19,41
30,20,41
30,24,41
30,26,41
30,29,41
30,30,41
30,33,41
30,35,41
30,37,41
30,39,41
31,18,41
31,19,41
31,20,41
31,25,41
31,27,41
31,29,41
31,31,41
31,32,41
31,36,41
31,38,41
32,18,41
32,19,41
32,20,41
32,24,41
32,25,41
32,27,41
32,29,41
32,31,41
32,32,41
32,34,41
32,37,41
32,39,41
33,18,41
33,19,41
33,20,41
33,26,41
33,27,41
33,28,41
33,30,41
33,33,41
33,35,41
33,37,41
33,38,41
34,18,41
34,19,41
34,20,41
34,24,41
34,25,41
34,27,41
34,29,41
34,32,41
34,34,41
34,36,41
34,37,41
34,39,41
35,18,41
35,26,41
35,28,41
35,30,41
35,33,41
35,35,41
35,37,41
35,38,41
35,42,41
36,18,41
36,21,41
36,25,41
36,27,41
36,29,41
36,31,41
36,34,41
36,36,41
36,37,41
37,19,41
37,26,41
37,28,41
37,30,41
37,32,41
37,33,41
37,34,41
37,35,41
37,36,41
37,38,41
38,19,41
38,20,41
38,27,41
38,29,41
38,31,41
38,33,41
38,35,41
38,37,41
39,20,41
39,28,41
39,30,41
39,32,41
39,34,41
40,21,41
40,29,41
41,22,41
41,26,41
42,23,41
42,28,41
42,35,41
43,24,41
18,28,42
18,29,42
18,30,42
18,31,42
18,32,42
18,33,42
18,34,42
18,35,42
18,36,42
19,26,42
19,27,42
19,29,42
19,30,42
19,31,42
19,32,42
19,33,42
19,34,42
19,37,42
19,38,42
20,25,42
20,26,42
20,27,42
20,28,42
20,30,42
20,31,42
20,32,42
20,33,42
20,34,42
20,38,42
20,39,42
21,24,42
21,25,42
21,26,42
21,36,42
21,40,42
22,23,42
22,24,42
22,25,42
22,41,42
23,22,42
23,23,42
23,24,42
23,42,42
24,21,42
24,22,42
24,23,42
24,30,42
24,32,42
24,34,42
24,43,42
25,20,42
25,21,42
25,22,42
25,26,42
25,28,42
25,29,42
25,31,42
25,32,42
25,34,42
25,36,42
26,19,42
26,20,42
26,21,42
26,25,42
26,27,42
26,28,42
26,30,42
26,33,42
26,35,42
26,37,42
26,41,42
27,19,42
27,20,42
27,26,42
27,27,42
27,29,42
27,31,42
27,32,42
27,33,42
27,34,42
27,36,42
27,38,42
28,18,42
28,20,42
28,25,42
28,26,42
28,29,42
28,33,42
28,35,42
28,37,42
28,39,42
28,42,42
29,18,42
29,19,42
29,25,42
29,27,42
29,28,42
29,30,42
29,31,42
29,32,42
29,34,42
29,36,42
29,38,42
29,40,42
30,18,42
30,19,42
30,20,42
30,24,42
30,26,42
30,29,42
30,30,42
30,33,42
30,35,42
30,37,42
30,39,42
31,18,42
31,19,42
31,20,42
31,25,42
31,27,42
31,29,42
31,31,42
31,32,42
31,36,42
31,38,42
32,18,42
32,19,42
32,20,42
32,24,42
32,25,42
32,27,42
32,29,42
32,31,42
32,32,42
32,34,42
32,37,42
32,39,42
33,18,42
33,19,42
33,20,42
33,26,42
33,27,42
33,28,42
33,30,42
33,33,42
33,35,42
33,37,42
33,38,42
34,18,42
34,19,42
34,20,42
34,24,42
34,25,42
34,27,42
34,29,42
34,32,42
34,34,42
34,36,42
34,37,42
34,39,42
35,18,42
35,26,42
35,28,42
35,30,42
35,33,42
35,35,42
35,37,42
35,38,42
35,42,42
36,18,42
36,21,42
36,25,42
36,27,42
36,29,42
36,31,42
36,34,42
36,36,42
36,37,42
37,19,42
37,26,42
37,28,42
37,30,42
37,32,42
37,33,42
37,34,42
37,35,42
37,36,42
37,38,42
38,19,42
38,20,42
38,27,42
38,29,42
38,31,42
38,33,42
38,35,42
38,37,42
39,20,42
39,28,42
39,30,42
39,32,42
39,34,42
40,21,42
40,29,42
41,22,42
41,26,42
42,23,42
42,28,42
42,35,42
43,24,42
18,28,43
18,29,43
18,30,43
18,31,43
18,32,43
18,33,43
18,34,43
18,35,43
18,36,43
19,26,43
19,27,43
19,29,43
19,30,43
19,31,43
19,32,43
19,33,43
19,34,43
19,37,43
19,38,43
20,25,43
20,26,43
20,27,43
20,28,43
20,30,43
20,31,43
20,32,43
20,33,43
20,34,43
20,38,43
20,39,43
21,24,43
21,25,43
21,26,43
21,36,43
21,40,43
22,23,43
22,24,43
22,25,43
22,41,43
23,22,43
23,23,43
23,24,43
23,42,43
24,21,43
24,22,43
24,23,43
24,30,43
24,32,43
24,34,43
24,43,43
25,20,43
25,21,43
25,22,43
25,26,43
25,28,43
25,29,43
25,31,43
25,32,43
25,34,43
25,36,43
26,19,43
26,20,43
26,21,43
26,25,43
26,27,43
26,28,43
26,30,43
26,33,43
26,35,43
26,37,43
26,41,43
27,19,43
27,20,43
27,26,43
27,27,43
27,29,43
27,31,43
27,32,43
27,33,43
27,34,43
27,36,43
27,38,43
28,18,43
28,20,43
28,25,43
28,26,43
28,29,43
28,33,43
28,35,43
28,37,43
28,39,43
28,42,43
29,18,43
29,19,43
29,25,43
29,27,43
29,28,43
29,30,43
29,31,43
29,32,43
29,34,43
29,36,43
29,38,43
29,40,43
30,18,43
30,19,43
30,20,43
30,24,43
30,26,43
30,29,43
30,30,43
30,33,43
30,35,43
30,37,43
30,39,43
31,18,43
31,19,43
31,20,43
31,25,43
31,27,43
31,29,43
31,31,43
31,32,43
31,36,43
31,38,43
32,18,43
32,19,43
32,20,43
32,24,43
32,25,43
32,27,43
32,29,43
32,31,43
32,32,43
32,34,43
32,37,43
32,39,43
33,18,43
33,19,43
33,20,43
33,26,43
33,27,43
33,28,43
33,30,43
33,33,43
33,35,43
33,37,43
33,38,43
34,18,43
34,19,43
34,20,43
34,24,43
34,25,43
34,27,43
34,29,43
34,32,43
34,34,43
34,36,43
34,37,43
34,39,43
35,18,43
35,26,43
35,28,43
35,30,43
35,33,43
35,35,43
35,37,43
35,38,43
35,42,43
36,18,43
36,21,43
36,25,43
36,27,43
36,29,43
36,31,43
36,34,43
36,36,43
36,37,43
37,19,43
37,26,43
37,28,43
37,30,43
37,32,43
37,33,43
37,34,43
37,35,43
37,36,43
37,38,43
38,19,43
38,20,43
38,27,43
38,29,43
38,31,43
38,33,43
38,35,43
38,37,43
39,20,43
39,28,43
39,30,43
39,32,43
39,34,43
40,21,43
40,29,43
41,22,43
41,26,43
42,23,43
