i,j,k
29,21,57
29,42,57
29,43,57
30,20,57
30,21,57
30,42,57
30,43,57
31,20,57
31,21,57
31,42,57
31,43,57
32,20,57
32,21,57
32,42,57
32,43,57
33,20,57
33,21,57
33,42,57
33,43,57
34,20,57
34,21,57
34,42,57
34,43,57
35,20,57
35,21,57
35,42,57
35,43,57
36,21,57
36,22,57
36,41,57
36,42,57
37,21,57
37,22,57
37,41,57
37,42,57
38,22,57
38,23,57
38,40,57
38,41,57
39,23,57
39,24,57
39,39,57
39,40,57
40,24,57
40,25,57
40,38,57
40,39,57
41,25,57
41,26,57
41,27,57
41,36,57
41,37,57
41,38,57
42,26,57
42,27,57
42,28,57
42,29,57
42,30,57
42,31,57
42,32,57
42,33,57
42,34,57
42,35,57
42,36,57
42,37,57
43,28,57
43,29,57
43,30,57
43,31,57
43,32,57
43,33,57
43,34,57
43,35,57
20,28,58
20,29,58
20,30,58
20,31,58
20,32,58
20,33,58
20,34,58
20,35,58
21,26,58
21,27,58
21,28,58
21,29,58
21,30,58
21,31,58
21,32,58
21,33,58
21,34,58
21,35,58
21,36,58
21,37,58
22,25,58
22,26,58
22,27,58
22,36,58
22,37,58
22,38,58
23,24,58
23,25,58
23,38,58
23,39,58
24,23,58
24,24,58
24,39,58
24,40,58
25,22,58
25,23,58
25,40,58
25,41,58
26,21,58
26,22,58
26,41,58
26,42,58
27,21,58
27,22,58
27,41,58
27,42,58
28,20,58
28,21,58
28,42,58
28,43,58
29,20,58
29,21,58
29,42,58
29,43,58
30,20,58
30,21,58
30,42,58
30,43,58
31,20,58
31,21,58
31,42,58
31,43,58
32,20,58
32,21,58
32,42,58
32,43,58
33,20,58
33,21,58
33,42,58
33,43,58
34,20,58
34,21,58
34,42,58
34,43,58
35,20,58
35,21,58
35,42,58
35,43,58
36,21,58
36,22,58
36,41,58
36,42,58
37,21,58
37,22,58
37,41,58
37,42,58
38,22,58
38,23,58
38,40,58
38,41,58
39,23,58
39,24,58
39,39,58
39,40,58
40,24,58
40,25,58
40,38,58
40,39,58
41,25,58
41,26,58
41,27,58
41,36,58
41,37,58
41,38,58
42,26,58
42,27,58
42,28,58
42,29,58
42,30,58
42,31,58
42,32,58
42,33,58
42,34,58
42,35,58
42,36,58
42,37,58
43,28,58
43,29,58
43,30,58
43,31,58
43,32,58
43,33,58
43,34,58
43,35,58
20,28,59
20,29,59
20,30,59
20,31,59
20,32,59
20,33,59
20,34,59
20,35,59
21,26,59
21,27,59
21,28,59
21,29,59
21,30,59
21,31,59
21,32,59
21,33,59
21,34,59
21,35,59
21,36,59
21,37,59
22,25,59
22,26,59
22,27,59
22,36,59
22,37,59
22,38,59
23,24,59
23,25,59
23,38,59
23,39,59
24,23,59
24,24,59
24,39,59
24,40,59
25,22,59
25,23,59
25,40,59
25,41,59
26,21,59
26,22,59
26,41,59
26,42,59
27,21,59
27,22,59
27,41,59
27,42,59
28,20,59
28,21,59
28,42,59
28,43,59
29,20,59
29,21,59
29,42,59
29,43,59
30,20,59
30,21,59
30,42,59
30,43,59
31,20,59
31,21,59
31,42,59
31,43,59
32,20,59
32,21,59
32,42,59
32,43,59
33,20,59
33,21,59
33,42,59
33,43,59
34,20,59
34,21,59
34,42,59
34,43,59
35,20,59
35,21,59
35,42,59
35,43,59
36,21,59
36,22,59
36,41,59
36,42,59
37,21,59
37,22,59
37,41,59
37,42,59
38,22,59
38,23,59
38,40,59
38,41,59
39,23,59
39,24,59
39,39,59
39,40,59
40,24,59
40,25,59
40,38,59
40,39,59
41,25,59
41,26,59
41,27,59
41,36,59
41,37,59
41,38,59
42,26,59
42,27,59
42,28,59
42,29,59
42,30,59
42,31,59
42,32,59
42,33,59
42,34,59
42,35,59
42,36,59
42,37,59
43,28,59
43,29,59
43,30,59
43,31,59
43,32,59
43,33,59
43,34,59
43,35,59
20,28,60
20,29,60
20,30,60
20,31,60
20,32,60
20,33,60
20,34,60
20,35,60
21,26,60
21,27,60
21,28,60
21,29,60
21,30,60
21,31,60
21,32,60
21,33,60
21,34,60
21,35,60
21,36,60
21,37,60
22,25,60
22,26,60
22,27,60
22,36,60
22,37,60
22,38,60
23,24,60
23,25,60
23,38,60
23,39,60
24,23,60
24,24,60
24,39,60
24,40,60
25,22,60
25,23,60
25,40,60
25,41,60
26,21,60
26,22,60
26,41,60
26,42,60
27,21,60
27,22,60
27,41,60
27,42,60
28,20,60
28,21,60
28,42,60
28,43,60
29,20,60
29,21,60
29,42,60
29,43,60
30,20,60
30,21,60
30,42,60
30,43,60
31,20,60
31,21,60
31,42,60
31,43,60
32,20,60
32,21,60
32,42,60
32,43,60
33,20,60
33,21,60
33,42,60
33,43,60
34,20,60
34,21,60
34,42,60
34,43,60
35,20,60
35,21,60
35,42,60
35,43,60
36,21,60
36,22,60
36,41,60
36,42,60
37,21,60
37,22,60
37,41,60
37,42,60
38,22,60
38,23,60
38,40,60
38,41,60
39,23,60
39,24,60
39,39,60
39,40,60
40,24,60
40,25,60
40,38,60
40,39,60
41,25,60
41,26,60
41,27,60
41,36,60
41,37,60
41,38,60
42,26,60
42,27,60
42,28,60
42,29,60
42,30,60
42,31,60
42,32,60
42,33,60
42,34,60
42,35,60
42,36,60
42,37,60
43,28,60
43,29,60
43,30,60
43,31,60
43,32,60
43,33,60
43,34,60
43,35,60
20,28,61
20,29,61
20,30,61
20,31,61
20,32,61
20,33,61
20,34,61
20,35,61
21,26,61
21,27,61
21,28,61
21,29,61
21,30,61
21,31,61
21,32,61
21,33,61
21,34,61
21,35,61
21,36,61
21,37,61
22,25,61
22,26,61
22,27,61
22,36,61
22,37,61
22,38,61
23,24,61
23,25,61
23,38,61
23,39,61
24,23,61
24,24,61
24,39,61
24,40,61
25,22,61
25,23,61
25,40,61
25,41,61
26,21,61
26,22,61
26,41,61
26,42,61
27,21,61
27,22,61
27,41,61
27,42,61
28,20,61
28,21,61
28,42,61
28,43,61
29,20,61
29,21,61
29,42,61
29,43,61
30,20,61
30,21,61
30,42,61
30,43,61
31,20,61
31,21,61
31,42,61
31,43,61
32,20,61
32,21,61
32,42,61
32,43,61
33,20,61
33,21,61
33,42,61
33,43,61
34,20,61
34,21,61
34,42,61
34,43,61
35,20,61
35,21,61
35,42,61
35,43,61
36,21,61
36,22,61
36,41,61
36,42,61
37,21,61
37,22,61
37,41,61
37,42,61
38,22,61
38,23,61
38,40,61
38,41,61
39,23,61
39,24,61
39,39,61
39,40,61
40,24,61
40,25,61
40,38,61
40,39,61
41,25,61
41,26,61
41,27,61
41,36,61
41,37,61
41,38,61
42,26,61
42,27,61
42,28,61
42,29,61
42,30,61
42,31,61
42,32,61
42,33,61
42,34,61
42,35,61
42,36,61
42,37,61
43,28,61
43,29,61
43,30,61
43,31,61
43,32,61
43,33,61
43,34,61
43,35,61
20,28,62
20,29,62
20,30,62
20,31,62
20,32,62
20,33,62
20,34,62
20,35,62
21,26,62
21,27,62
21,28,62
21,29,62
21,30,62
21,31,62
21,32,62
21,33,62
21,34,62
21,35,62
21,36,62
21,37,62
22,25,62
22,26,62
22,27,62
22,36,62
22,37,62
22,38,62
23,24,62
23,25,62
23,38,62
23,39,62
24,23,62
24,24,62
24,39,62
24,40,62
25,22,62
25,23,62
25,40,62
25,41,62
26,21,62
26,22,62
26,41,62
26,42,62
27,21,62
27,22,62
27,41,62
27,42,62
28,20,62
28,21,62
28,42,62
28,43,62
29,20,62
29,21,62
29,42,62
29,43,62
30,20,62
30,21,62
30,42,62
30,43,62
31,20,62
31,21,62
31,42,62
31,43,62
32,20,62
32,21,62
32,42,62
32,43,62
33,20,62
33,21,62
33,42,62
33,43,62
34,20,62
34,21,62
34,42,62
34,43,62
35,20,62
35,21,62
35,42,62
35,43,62
36,21,62
36,22,62
36,41,62
36,42,62
37,21,62
37,22,62
37,41,62
37,42,62
38,22,62
38,23,62
38,40,62
38,41,62
39,23,62
39,24,62
39,39,62
39,40,62
40,24,62
40,25,62
40,38,62
40,39,62
41,25,62
41,26,62
41,27,62
41,36,62
41,37,62
41,38,62
42,26,62
42,27,62
42,28,62
42,29,62
42,30,62
42,31,62
42,32,62
42,33,62
42,34,62
42,35,62
42,36,62
42,37,62
43,28,62
43,29,62
43,30,62
43,31,62
43,32,62
43,33,62
43,34,62
43,35,62
