i,j,k
43,28,29
43,35,29
43,36,29
43,37,29
44,28,29
44,29,29
44,30,29
44,31,29
44,32,29
44,33,29
44,34,29
44,35,29
19,28,30
19,29,30
19,30,30
19,31,30
19,32,30
19,33,30
19,34,30
19,35,30
20,26,30
20,27,30
20,28,30
20,35,30
20,36,30
20,37,30
21,25,30
21,26,30
21,29,30
21,30,30
21,31,30
21,32,30
21,33,30
21,34,30
21,35,30
21,37,30
21,38,30
22,24,30
22,27,30
22,28,30
22,36,30
22,37,30
22,39,30
23,23,30
23,26,30
23,38,30
23,40,30
24,22,30
24,25,30
24,39,30
24,41,30
25,21,30
25,24,30
25,40,30
25,42,30
26,20,30
26,21,30
26,23,30
26,42,30
26,43,30
27,20,30
27,22,30
27,40,30
27,41,30
27,43,30
28,19,30
28,20,30
28,22,30
28,43,30
28,44,30
29,19,30
29,21,30
29,41,30
29,44,30
30,19,30
30,21,30
30,41,30
30,44,30
31,19,30
31,21,30
31,41,30
31,42,30
31,44,30
32,19,30
32,21,30
32,41,30
32,42,30
32,44,30
33,19,30
33,21,30
33,41,30
33,44,30
34,19,30
34,21,30
34,41,30
34,44,30
35,19,30
35,20,30
35,21,30
35,41,30
35,43,30
35,44,30
36,20,30
36,22,30
36,40,30
36,41,30
36,43,30
37,20,30
37,21,30
37,22,30
37,40,30
37,42,30
37,43,30
38,21,30
38,23,30
38,39,30
38,42,30
39,22,30
39,24,30
39,38,30
39,39,30
39,41,30
40,23,30
40,25,30
40,27,30
40,36,30
40,37,30
40,40,30
41,24,30
41,27,30
41,29,30
41,30,30
41,31,30
41,32,30
41,33,30
41,34,30
41,35,30
41,36,30
41,39,30
42,25,30
42,26,30
42,31,30
42,32,30
42,37,30
42,38,30
43,26,30
43,27,30
43,28,30
43,35,30
43,36,30
43,37,30
44,28,30
44,29,30
44,30,30
44,31,30
44,32,30
44,33,30
44,34,30
44,35,30
19,28,31
19,29,31
19,30,31
19,31,31
19,32,31
19,33,31
19,34,31
19,35,31
20,26,31
20,27,31
20,28,31
20,35,31
20,36,31
20,37,31
21,25,31
21,26,31
21,29,31
21,30,31
21,31,31
21,32,31
21,33,31
21,34,31
21,35,31
21,37,31
21,38,31
22,24,31
22,27,31
22,28,31
22,36,31
22,37,31
22,39,31
23,23,31
23,26,31
23,38,31
23,40,31
24,22,31
24,25,31
24,39,31
24,41,31
25,21,31
25,24,31
25,40,31
25,42,31
26,20,31
26,21,31
26,23,31
26,42,31
26,43,31
27,20,31
27,22,31
27,40,31
27,41,31
27,43,31
28,19,31
28,20,31
28,22,31
28,43,31
28,44,31
29,19,31
29,21,31
29,41,31
29,44,31
30,19,31
30,21,31
30,41,31
30,44,31
31,19,31
31,21,31
31,41,31
31,42,31
31,44,31
32,19,31
32,21,31
32,41,31
32,42,31
32,44,31
33,19,31
33,21,31
33,41,31
33,44,31
34,19,31
34,21,31
34,41,31
34,44,31
35,19,31
35,20,31
35,21,31
35,41,31
35,43,31
35,44,31
36,20,31
36,22,31
36,40,31
36,41,31
36,43,31
37,20,31
37,21,31
37,22,31
37,40,31
37,42,31
37,43,31
38,21,31
38,23,31
38,39,31
38,42,31
39,22,31
39,24,31
39,38,31
39,39,31
39,41,31
40,23,31
40,25,31
40,27,31
40,36,31
40,37,31
40,40,31
41,24,31
41,27,31
41,29,31
41,30,31
41,31,31
41,32,31
41,33,31
41,34,31
41,35,31
41,36,31
41,39,31
42,25,31
42,26,31
42,31,31
42,32,31
42,37,31
42,38,31
43,26,31
43,27,31
43,28,31
43,35,31
43,36,31
43,37,31
44,28,31
44,29,31
44,30,31
44,31,31
44,32,31
44,33,31
44,34,31
44,35,31
19,28,32
19,29,32
19,30,32
19,31,32
19,32,32
19,33,32
19,34,32
19,35,32
20,26,32
20,27,32
20,28,32
20,35,32
20,36,32
20,37,32
21,25,32
21,26,32
21,29,32
21,30,32
21,31,32
21,32,32
21,33,32
21,34,32
21,35,32
21,37,32
21,38,32
22,24,32
22,27,32
22,28,32
22,36,32
22,37,32
22,39,32
23,23,32
23,26,32
23,38,32
23,40,32
24,22,32
24,25,32
24,39,32
24,41,32
25,21,32
25,24,32
25,40,32
25,42,32
26,20,32
26,21,32
26,23,32
26,42,32
26,43,32
27,20,32
27,22,32
27,40,32
27,41,32
27,43,32
28,19,32
28,20,32
28,22,32
28,43,32
28,44,32
29,19,32
29,21,32
29,41,32
29,44,32
30,19,32
30,21,32
30,41,32
30,44,32
31,19,32
31,21,32
31,41,32
31,42,32
31,44,32
32,19,32
32,21,32
32,41,32
32,42,32
32,44,32
33,19,32
33,21,32
33,41,32
33,44,32
34,19,32
34,21,32
34,41,32
34,44,32
35,19,32
35,20,32
35,21,32
35,41,32
35,43,32
35,44,32
36,20,32
36,22,32
36,40,32
36,41,32
36,43,32
37,20,32
37,21,32
37,22,32
37,40,32
37,42,32
37,43,32
38,21,32
38,23,32
38,39,32
38,42,32
39,22,32
39,24,32
39,38,32
39,39,32
39,41,32
40,23,32
40,25,32
40,27,32
40,36,32
40,37,32
40,40,32
41,24,32
41,27,32
41,29,32
41,30,32
41,31,32
41,32,32
41,33,32
41,34,32
41,35,32
41,36,32
41,39,32
42,25,32
42,26,32
42,31,32
42,32,32
42,37,32
42,38,32
43,26,32
43,27,32
43,28,32
43,35,32
43,36,32
43,37,32
44,28,32
44,29,32
44,30,32
44,31,32
44,32,32
44,33,32
44,34,32
44,35,32
19,28,33
19,29,33
19,30,33
19,31,33
19,32,33
19,33,33
19,34,33
19,35,33
20,26,33
20,27,33
20,28,33
20,35,33
20,36,33
20,37,33
21,25,33
21,26,33
21,29,33
21,30,33
21,31,33
21,32,33
21,33,33
21,34,33
21,35,33
21,37,33
21,38,33
22,24,33
22,27,33
22,28,33
22,36,33
22,37,33
22,39,33
23,23,33
23,26,33
23,38,33
23,40,33
24,22,33
24,25,33
24,39,33
24,41,33
25,21,33
25,24,33
25,40,33
25,42,33
26,20,33
26,21,33
26,23,33
26,42,33
26,43,33
27,20,33
27,22,33
27,40,33
27,41,33
27,43,33
28,19,33
28,20,33
28,22,33
28,43,33
28,44,33
29,19,33
29,21,33
29,41,33
29,44,33
30,19,33
30,21,33
30,41,33
30,44,33
31,19,33
31,21,33
31,41,33
31,42,33
31,44,33
32,19,33
32,21,33
32,41,33
32,42,33
32,44,33
33,19,33
33,21,33
33,41,33
33,44,33
34,19,33
34,21,33
34,41,33
34,44,33
35,19,33
35,20,33
35,21,33
35,41,33
35,43,33
35,44,33
36,20,33
36,22,33
36,40,33
36,41,33
36,43,33
37,20,33
37,21,33
37,22,33
37,40,33
37,42,33
37,43,33
38,21,33
38,23,33
38,39,33
38,42,33
39,22,33
39,24,33
39,38,33
39,39,33
39,41,33
40,23,33
40,25,33
40,27,33
40,36,33
40,37,33
40,40,33
41,24,33
41,27,33
41,29,33
41,30,33
41,31,33
41,32,33
41,33,33
41,34,33
41,35,33
41,36,33
41,39,33
42,25,33
42,26,33
42,31,33
42,32,33
42,37,33
42,38,33
43,26,33
43,27,33
43,28,33
43,35,33
43,36,33
43,37,33
44,28,33
44,29,33
44,30,33
44,31,33
44,32,33
44,33,33
44,34,33
44,35,33
19,28,34
19,29,34
19,30,34
19,31,34
19,32,34
19,33,34
19,34,34
19,35,34
20,26,34
20,27,34
20,28,34
20,35,34
20,36,34
20,37,34
21,25,34
21,26,34
21,29,34
21,30,34
21,31,34
21,32,34
21,33,34
21,34,34
21,35,34
21,37,34
21,38,34
22,24,34
22,27,34
22,28,34
22,36,34
22,37,34
22,39,34
23,23,34
23,26,34
23,38,34
23,40,34
24,22,34
24,25,34
24,39,34
24,41,34
25,21,34
25,24,34
25,40,34
25,42,34
26,20,34
26,21,34
26,23,34
26,42,34
26,43,34
27,20,34
27,22,34
27,40,34
27,41,34
27,43,34
28,19,34
28,20,34
28,22,34
28,43,34
28,44,34
29,19,34
29,21,34
29,41,34
29,44,34
30,19,34
30,21,34
30,41,34
30,44,34
31,19,34
31,21,34
31,41,34
31,42,34
31,44,34
32,19,34
32,21,34
32,41,34
32,42,34
32,44,34
33,19,34
33,21,34
33,41,34
33,44,34
34,19,34
34,21,34
34,41,34
34,44,34
35,19,34
35,20,34
35,21,34
35,41,34
35,43,34
35,44,34
36,20,34
36,22,34
36,40,34
36,41,34
36,43,34
37,20,34
37,21,34
37,22,34
37,40,34
37,42,34
37,43,34
38,21,34
38,23,34
38,39,34
38,42,34
39,22,34
39,24,34
39,38,34
39,39,34
39,41,34
40,23,34
40,25,34
40,27,34
40,36,34
40,37,34
40,40,34
41,24,34
41,27,34
41,29,34
41,30,34
41,31,34
41,32,34
41,33,34
41,34,34
41,35,34
41,36,34
41,39,34
42,25,34
42,26,34
42,31,34
42,32,34
42,37,34
42,38,34
43,26,34
43,27,34
43,28,34
43,35,34
43,36,34
43,37,34
44,28,34
44,29,34
44,30,34
44,31,34
44,32,34
44,33,34
44,34,34
44,35,34
19,28,35
19,29,35
19,30,35
19,31,35
19,32,35
19,33,35
19,34,35
19,35,35
20,26,35
20,27,35
20,28,35
20,35,35
20,36,35
20,37,35
21,25,35
21,26,35
21,29,35
21,30,35
21,31,35
21,32,35
21,33,35
21,34,35
21,35,35
21,37,35
