,Theta,T,u / c
807,0.06322001783325903,8.082882882882883,0.9451191123676861
808,0.06314201693924691,8.092867867867868,0.9451793218185774
809,0.06306420828314648,8.102852852852854,0.9452393977898355
810,0.06298659115515949,8.112837837837837,0.9452993407281467
811,0.06290916484897778,8.122822822822823,0.9453591510781956
812,0.06283192866176185,8.132807807807808,0.9454188292826765
813,0.0627548818941196,8.142792792792793,0.9454783757823033
814,0.06267802385008517,8.152777777777779,0.945537791015823
815,0.06260135383709808,8.162762762762762,0.9455970754200239
816,0.06252487116598231,8.172747747747747,0.9456562294297486
817,0.062448575150925736,8.182732732732733,0.945715253477904
818,0.06237246510945962,8.192717717717718,0.9457741479954728
819,0.062296540362438216,8.202702702702704,0.9458329134115223
820,0.06222080023401864,8.212687687687687,0.945891550153218
821,0.06214524405164071,8.222672672672672,0.9459500586458324
822,0.06206987114600717,8.232657657657658,0.9460084393127549
823,0.06199468085106383,8.242642642642643,0.9460666925755047
824,0.06191967250397998,8.252627627627628,0.9461248188537372
825,0.061844845445128936,8.262612612612612,0.9461828185652595
826,0.06177019901806863,8.272597597597597,0.9462406921260361
827,0.061695732569522495,8.282582582582583,0.9462984399502012
828,0.06162144544936038,8.292567567567568,0.9463560624500684
829,0.061547337010579614,8.302552552552553,0.9464135600361412
830,0.06147340660928624,8.312537537537537,0.9464709331171219
831,0.06139965360467634,8.322522522522522,0.946528182099923
832,0.06132607735901756,8.332507507507508,0.9465853073896748
833,0.06125267723763071,8.342492492492493,0.9466423093897381
834,0.061179452608871504,8.352477477477478,0.9466991885017119
835,0.06110640284411248,8.362462462462462,0.9467559451254425
836,0.06103352731772491,8.372447447447447,0.9468125796590352
837,0.060960825407061096,8.382432432432433,0.9468690924988626
838,0.0608882964924365,8.392417417417418,0.9469254840395739
839,0.060815939957112215,8.402402402402403,0.9469817546741045
840,0.060743755187277454,8.412387387387387,0.9470379047936854
841,0.060671741572032166,8.422372372372372,0.947093934787853
842,0.060599898503369866,8.432357357357358,0.9471498450444565
843,0.06052822537616049,8.442342342342343,0.9472056359496703
844,0.06045672158813341,8.452327327327328,0.9472613078879989
845,0.060385386539860544,8.462312312312312,0.94731686124229
846,0.06031421963473962,8.472297297297297,0.9473722963937399
847,0.060243220278977556,8.482282282282283,0.9474276137219061
848,0.06017238788157394,8.492267267267268,0.9474828136047128
849,0.06010172185430463,8.502252252252253,0.9475378964184613
850,0.06003122161170546,8.512237237237237,0.9475928625378386
851,0.05996088657105606,8.522222222222222,0.9476477123359263
852,0.059890716152363854,8.532207207207207,0.9477024461842083
853,0.059820709778348066,8.542192192192193,0.9477570644525806
854,0.05975086687442391,8.552177177177178,0.9478115675093586
855,0.05968118686868687,8.562162162162162,0.9478659557212877
856,0.05961166919189708,8.572147147147147,0.9479202294535478
857,0.05954231327746383,8.582132132132132,0.9479743890697666
858,0.05947311856143018,8.592117117117118,0.9480284349320229
859,0.05940408448245767,8.602102102102103,0.9480823674008593
860,0.05933521048181113,8.612087087087087,0.9481361868352873
861,0.05926649600334361,8.622072072072072,0.9481898935927966
862,0.05919794049348142,8.632057057057057,0.9482434880293644
863,0.05912954340120925,8.642042042042043,0.9482969704994594
864,0.059061304178055454,8.652027027027026,0.9483503413560553
865,0.05899322227807728,8.662012012012012,0.9484036009506351
866,0.05892529715784644,8.671996996996997,0.9484567496331987
867,0.058857528276434576,8.681981981981982,0.9485097877522738
868,0.05878991509539891,8.691966966966968,0.9485627156549207
869,0.05872245707876802,8.701951951951951,0.9486155336867407
870,0.05865515369302759,8.711936936936937,0.9486682421918853
871,0.05858800440710646,8.721921921921922,0.9487208415130621
872,0.05852100869236258,8.731906906906907,0.9487733319915433
873,0.05845416602256917,8.741891891891893,0.9488257139671727
874,0.058387475873900925,8.751876876876876,0.948877987778373
875,0.058320937724920315,8.761861861861862,0.9489301537621552
876,0.05825455105656405,8.771846846846847,0.9489822122541232
877,0.05818831535212953,8.781831831831832,0.9490341635884827
878,0.058122230097261474,8.791816816816818,0.9490860080980482
879,0.058056294779938594,8.801801801801801,0.9491377461142514
880,0.057990508890460334,8.811786786786787,0.9491893779671458
